EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
IBM INDIA PRIVATE LIMITED,APPLICATION ANALYST,70517,"SPRINGFIELD, OH",3/9/15,4/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ANALYST,70517,"SPRINGFIELD, OH",4/3/15,4/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ANALYST,70517,"SPRINGFIELD, OH",8/25/14,9/2/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ANALYST,71319,"SPRINGFIELD, OH",11/13/15,12/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ANALYST,77997,"MONROE, LA",6/15/15,8/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION AND DEVELOPMENT SUPPORT LEAD,67350,"MILWAUKEE, WI",10/8/14,2/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECH,98771,"SAN JOSE, CA",1/20/16,7/21/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECHT,80895,"MILWAUKEE, WI",2/13/15,8/13/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECHT,80895,"MILWAUKEE, WI",2/18/15,8/18/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECHT,80895,"MILWAUKEE, WI",2/26/15,8/26/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,54517,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,56850,"INDIANAPOLIS, IN",11/17/14,5/17/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,56850,"BATON ROUGE, LA",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,56850,"BATON ROUGE, LA",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",11/10/15,5/10/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",1/15/16,7/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",2/11/16,8/12/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",3/8/16,9/7/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",12/4/14,6/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",1/29/15,7/29/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"INDIANAPOLIS, IN",2/3/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"OKLAHOMA CITY, OK",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"OKLAHOMA CITY, OK",3/12/15,9/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"OKLAHOMA CITY, OK",3/12/15,9/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,58200,"EVANSVILLE, IN",1/17/13,7/17/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,59030,"ALLENTOWN, PA",12/20/12,6/20/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"TULSA, OK",11/13/14,5/13/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"TULSA, OK",11/18/14,5/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/12/15,8/12/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/13/15,8/13/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/16/15,8/16/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/18/15,8/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/19/15,8/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/19/15,8/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/23/15,8/23/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",2/23/15,8/23/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",3/2/15,9/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",3/3/15,9/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"BATON ROUGE, LA",3/10/15,9/9/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"INDIANAPOLIS, IN",11/8/13,5/8/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"MOUNDS VIEW, MN",1/24/13,7/24/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61050,"WAUKEGAN, IL",5/22/13,10/8/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,61339,"PHOENIX, AZ",4/9/14,5/5/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,62525,"CHICAGO, IL",2/24/14,8/24/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,62962,"INDIANAPOLIS, IN",1/18/13,7/18/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,63690,"DALLAS, TX",12/29/15,6/29/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,63939,"HOUSTON, TX",2/4/13,8/4/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64085,"SHAUMBURG, IL",12/17/13,6/17/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64085,"SHAUMBURG, IL",12/18/13,6/18/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64200,"FORT LAUDERDALE, FL",1/30/14,7/30/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64200,"PHOENIX, AZ",10/3/12,10/9/12,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64200,"PHOENIX, AZ",1/18/13,7/18/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,64641,"KANSAS CITY, MO",7/9/15,8/31/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",11/19/13,5/19/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",11/21/13,5/21/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",12/12/13,6/12/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",12/16/13,6/16/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",2/27/14,3/17/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,65369,"PHOENIX, AZ",3/5/14,3/17/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,66997,"PHOENIX, AZ",1/4/16,7/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67018,"PHOENIX, AZ",9/6/16,10/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",2/6/15,8/6/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"TULSA, OK",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",2/19/15,8/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"BATON ROUGE, LA",3/6/15,9/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67035,"INDIANAPOLIS, IN",11/22/13,5/22/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"INDIANAPOLIS, IN",2/15/15,8/16/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"INDIANAPOLIS, IN",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"BATON ROUGE, LA",2/26/15,8/26/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"BATON ROUGE, LA",3/9/15,9/8/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"WALLINGFORD, CT",9/25/13,3/25/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"ALBANY, NY",2/18/14,8/18/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67350,"PHOENIX, AZ",5/19/14,9/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67473,"PHOENIX, AZ",2/1/16,8/2/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67473,"PHOENIX, AZ",2/5/15,8/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67473,"PHOENIX, AZ",2/13/15,8/14/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,67813,"COSTA MESA, CA",1/4/17,7/6/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68016,"CHARLOTTE, NC",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68016,"CHARLOTTE, NC",5/19/15,7/1/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68016,"CHARLOTTE, NC",5/26/15,7/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68203,"RICHMOND, VA",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68557,"BRIDGEWATER, NJ",12/11/13,6/11/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68557,"BRIDGEWATER, NJ",12/16/13,6/16/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,68744,"ALLENTOWN, PA",11/4/13,5/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69098,"WARRENVILLE, IL",4/12/13,6/1/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69258,"INDIANAPOLIS, IN",11/23/15,5/23/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69258,"INDIANAPOLIS, IN",2/4/16,8/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69258,"INDIANAPOLIS, IN",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69258,"INDIANAPOLIS, IN",3/4/15,9/3/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69742,"RARITAN, NJ",12/16/13,2/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69875,"PHOENIX, AZ",2/10/16,2/15/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69875,"PHOENIX, AZ",1/9/17,7/11/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,69875,"PHOENIX, AZ",2/10/16,2/15/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",12/28/15,6/28/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",1/20/16,7/21/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",2/12/16,8/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",4/21/15,4/21/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",11/27/13,12/4/13,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",12/16/13,12/30/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",12/18/13,6/18/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PITTSBURGH, PA",1/24/13,7/24/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70200,"PHOENIX, AZ",9/5/13,10/7/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70304,"RARITAN, NJ",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70333,"HOUSTON, TX",12/23/13,6/23/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70500,"FT. LAUDERDALE, FL",9/5/14,1/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70500,"INDIANAPOLIS, IN",1/31/13,7/31/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70500,"INDIANAPOLIS, IN",2/21/13,8/21/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70500,"PITTSBURGH, PA",8/2/13,10/1/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70517,"SPRINGFIELD, OH",3/9/15,4/4/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70616,"PHOENIX, AZ",2/3/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70616,"PHOENIX, AZ",2/9/15,8/9/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"DURHAM, NC",12/1/14,6/1/15,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"DURHAM, NC",12/5/14,6/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"VERNON HILLS, IL",5/12/15,9/6/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"VERNON HILLS, IL",5/26/15,6/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"SAN DIEGO, CA",12/19/13,6/19/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70658,"VERNON HILLS, IL",9/15/14,10/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70678,"MILWAUKEE, WI",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70678,"MILWAUKEE, WI",2/17/15,8/17/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,70678,"MILWAUKEE, WI",3/18/15,9/17/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71136,"SAN DIEGO, CA",5/30/14,6/30/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",12/28/15,6/28/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",1/4/16,7/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",1/15/15,7/15/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",2/6/15,8/6/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",7/17/15,10/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"PHOENIX, AZ",7/24/14,8/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,71616,"GLENDALE, AZ",4/4/13,4/15/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73033,"HOUSTON, TX",12/18/15,6/18/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73445,"EL SEGUNDO, CA",1/29/15,7/29/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73445,"EL SEGUNDO, CA",1/30/15,7/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"PHOENIX, AZ",12/7/16,6/8/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"PHOENIX, AZ",12/20/16,6/21/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"PHOENIX, AZ",8/19/16,11/12/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"FT. LAUDERDALE, FL",12/2/14,6/2/15,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"FORT LAUDERDALE, FL",12/10/14,6/10/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"KANSAS CITY, MO",11/11/13,5/11/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"FORT LAUDERDALE, FL",12/10/13,6/10/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"HOUSTON, TX",2/21/13,8/21/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73650,"BENTONVILLE, AR",4/19/13,5/3/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"INDIANAPOLIS, IN",11/25/14,5/25/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"INDIANAPOLIS, IN",12/3/14,6/3/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"INDIANAPOLIS, IN",12/4/14,6/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"TULSA, OK",1/9/15,7/9/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"PHOENIX, AZ",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/18/15,8/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/18/15,8/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"TULSA, OK",2/19/15,8/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/23/15,8/23/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/25/15,8/25/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"PHOENIX, AZ",2/25/15,8/25/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",2/27/15,8/27/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"BATON ROUGE, LA",3/23/15,9/22/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"SALT LAKE CITY, UT",2/27/14,8/27/14,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"SALT LAKE CITY, UT",3/10/14,9/10/14,DENIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"SALT LAKE CITY, UT",3/18/14,9/11/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,73965,"PHOENIX, AZ",9/5/14,10/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,74474,"SAN JOSE, CA",2/5/16,8/6/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,74474,"MELVILLE, NY",4/8/16,6/24/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,74606,"DENVER, CO",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,74825,"COSTA MESA, CA",1/3/17,7/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,74825,"WAUKEGAN, IL",11/12/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,75915,"EL SEGUNDO, CA",1/29/15,7/29/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76228,"PHOENIX, AZ",11/25/15,5/25/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76257,"MIDDLETOWN, NJ",12/27/12,1/16/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76465,"DURHAM, NC",11/20/15,5/20/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76465,"DURHAM, NC",11/25/15,5/25/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76465,"DURHAM, NC",11/30/15,5/30/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76465,"DURHAM, NC",1/21/16,7/22/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,76465,"DURHAM, NC",1/29/16,7/30/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",12/18/14,6/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",2/2/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"ATLANTA, GA",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",11/22/13,12/6/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",10/3/12,10/11/12,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",11/6/12,11/14/12,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",1/31/13,7/31/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"DUBLIN, OH",3/5/13,9/3/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"BENTONVILLE, AR",3/14/13,5/15/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"JEFFERSON CITY, MO",3/28/13,9/26/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77100,"PHOENIX, AZ",9/18/13,11/19/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77220,"RICHMOND, VA",5/23/14,6/15/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77220,"RICHMOND, VA",5/23/14,6/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77273,"DALLAS, TX",12/23/15,6/23/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,APPLICATION ARCHITECT,77273,"WALLINGFORD, CT",11/7/14,5/7/15,CERTIFIED
